Treatment,AvgTemp,WaterLeft,EcLeft,WeightedSpad,new_leaf,Size_temp,Avg_temp,Max_temp
C,35,95,1.705,54.9,0,29054,3254.56691,3544
C,35,95,1.705,55.73333333,0,29818,3203.386042,3536
C,35,95,1.705,56.56666667,0,24078,3015.283828,3513
C,35,95,1.705,57.4,1,27214,3041.257882,3476
C,35,95,1.705,57.91666667,1,26606,3008.568969,3500
C,35,95,1.705,58.43333333,1,25582,2981.382886,3418
C,35,95,1.705,58.95,0,25405,2988.417359,3501
C,35,95,1.705,59.46666667,0,26793,2965.851864,3467
C,35,95,1.705,59.98333333,0,22425,2878.784214,3426
C,35,95,1.705,60.5,0,18541,2893.84688,3224
C,35,95,1.705,60.5,0,30638,2922.727528,3386
C,35,95,1.705,60.5,0,27028,2937.981797,3400
C,35,95,1.705,60.5,0,27118,3099.183826,3426
D,35,65,1.735,42.3,0,21532,3205.860812,3427
D,35,65,1.735,42.3,0,22680,3250.238139,3624
D,35,65,1.735,44,0,24959,3329.923154,3576
D,35,65,1.735,45.7,0,21873,3293.83171,3555
D,35,65,1.735,47.4,0,23928,3323.338348,3536
D,35,65,1.735,49.1,0,25557,3281.029659,3564
D,35,65,1.735,50.8,0,29954,3298.368098,3666
D,35,65,1.735,52.5,0,27369,3398.921919,3896
D,35,65,1.735,54.2,0,26161,3332.077099,3835
D,35,65,1.735,54,0,29605,3338.534369,3733
D,35,65,1.735,53.8,0,22161,3311.723478,3785
D,35,65,1.735,53.6,1,26039,3362.107915,3832
D,35,65,1.735,53.4,0,28741,3420.154379,3803
D,35,65,1.735,53.2,1,28593,3438.132165,3815
D,35,65,1.735,53,0,23499,3564.861824,3815
D,35,65,1.735,53.75,0,23441,3478.138603,3843
D,35,65,1.735,54.5,0,26661,3538.925959,3821
D,35,65,1.735,55.25,0,21988,3508.012279,3934
D,35,65,1.735,56,0,28146,3552.640659,3911
D,35,65,1.735,56.75,0,32081,3587.899504,3889
D,35,65,1.735,57.5,1,23930,3559.57827,3951
D,35,65,1.735,57.23333333,1,24522,3571.869016,3904
D,35,65,1.735,56.96666667,0,25877,3554.571086,3961
D,35,65,1.735,56.7,0,21064,3530.653437,3901
D,35,65,1.735,56.43333333,0,23077,3528.532348,3958
D,35,65,1.735,56.16666667,0,22021,3550.064893,4017
D,35,65,1.735,55.9,0,24482,3564.819786,4003
D,35,65,1.735,55.9,0,29752,3651.777326,4044
D,35,65,1.735,55.9,0,32768,3644.160431,3963
D,35,65,1.735,55.9,0,25754,3551.494214,3929
A,,230,-0.1,53.9,0,27770,2922.664926,3526
A,,230,-0.1,53.9,0,27683,2900.065419,3560
A,,230,-0.1,54.38571429,0,29098,2950.628394,3587
A,,230,-0.1,54.87142857,0,31685,3033.850781,3535
A,,230,-0.1,55.35714286,0,27857,3136.820261,3638
A,,230,-0.1,55.84285714,0,29554,3025.433275,3537
A,,230,-0.1,56.32857143,1,36761,3060.695765,3578
A,,230,-0.1,56.81428571,1,32884,3020.848559,3581
A,,230,-0.1,57.3,0,26827,3001.545756,3668
A,,230,-0.1,56.05,1,26953,3028.82258,3606
A,,230,-0.1,54.8,0,27669,3070.421555,3682
A,,230,-0.1,53.55,0,30917,3143.093153,3605
A,,230,-0.1,52.3,0,29807,3059.619284,3544
A,,230,-0.1,51.05,1,35174,2984.612327,3592
A,,230,-0.1,49.8,0,32561,3016.624029,3651
A,,230,-0.1,49.91666667,0,30299,3097.664015,3606
A,,230,-0.1,50.03333333,0,29015,3005.945476,3567
A,,230,-0.1,50.15,1,32648,3128.068366,3701
A,,230,-0.1,50.26666667,0,24102,2896.060493,3682
A,,230,-0.1,50.38333333,0,27397,3004.891192,3549
A,,230,-0.1,50.5,0,28778,3087.961359,3646
A,,230,-0.1,51.46666667,0,34694,3037.097538,3680
A,,230,-0.1,52.43333333,0,25050,3018.783952,3581
A,,230,-0.1,53.4,0,25199,3166.078297,3582
A,,230,-0.1,54.36666667,0,28002,3202.076495,3656
A,,230,-0.1,55.33333333,0,25228,2993.225147,3538
A,,230,-0.1,56.3,0,27212,3043.613773,3590
A,,230,-0.1,56.3,0,30398,3194.543753,3624
A,,230,-0.1,56.3,0,35942,3299.634077,3702
A,,230,-0.1,56.3,0,33329,3089.247742,3472
B,,155,1.815,54.2,0,33091,3027.375993,3348
B,,155,1.815,54.2,0,27125,3008.726083,3371
B,,155,1.815,54.55714286,1,30299,3007.689198,3483
B,,155,1.815,54.91428571,0,24150,2973.095569,3503
B,,155,1.815,55.27142857,0,32864,3100.73792,3505
B,,155,1.815,55.62857143,0,27334,2999.143814,3401
B,,155,1.815,55.98571429,0,28403,3023.952047,3706
B,,155,1.815,56.34285714,0,31945,3056.444608,3640
B,,155,1.815,56.7,0,30511,3071.010062,3508
B,,155,1.815,55.26666667,1,32552,3272.234824,3533
B,,155,1.815,53.83333333,0,31593,3089.962966,3536
B,,155,1.815,52.4,0,28995,3150.889947,3450
B,,155,1.815,50.96666667,0,28408,3179.247043,3444
B,,155,1.815,49.53333333,0,30386,3119.072435,3473
B,,155,1.815,48.1,1,27438,3080.226766,3491
B,,155,1.815,48.43333333,1,28641,3111.362627,3496
B,,155,1.815,48.76666667,0,33007,3253.753749,3546
B,,155,1.815,49.1,0,29454,3310.060671,3554
B,,155,1.815,49.43333333,0,31605,3263.292137,3547
B,,155,1.815,49.76666667,0,18408,2982.236691,3570
B,,155,1.815,50.1,0,25725,3107.259903,3556
B,,155,1.815,49.43333333,0,33979,3333.958563,3619
B,,155,1.815,48.76666667,0,28471,3104.377928,3454
B,,155,1.815,48.1,0,39103,3214.070199,3556
B,,155,1.815,47.43333333,0,25224,3160.605415,3532
B,,155,1.815,46.76666667,1,31739,3055.370711,3446
B,,155,1.815,46.1,1,33702,3048.375378,3448
B,,155,1.815,46.1,0,30990,3228.291384,3532
B,,155,1.815,46.1,0,25519,3067.238802,3469
B,,155,1.815,46.1,0,31822,3141.72893,3583
C,,97.5,1.8,45.6,0,25192,2973.593561,3536
C,,97.5,1.8,45.6,1,22196,3040.252613,3582
C,,97.5,1.8,46.5,0,28308,3168.822771,3528
C,,97.5,1.8,47.4,1,21808,3064.402284,3572
C,,97.5,1.8,48.3,0,27243,3328.228132,3632
C,,97.5,1.8,49.2,0,26885,3206.209745,3512
C,,97.5,1.8,50.1,0,31905,3244.557781,3832
C,,97.5,1.8,51,0,27114,3076.162425,3714
C,,97.5,1.8,51.9,0,22254,3083.181945,3723
C,,97.5,1.8,51.63333333,0,29097,3253.824312,3622
C,,97.5,1.8,51.36666667,0,26126,3265.63033,3629
C,,97.5,1.8,51.1,1,27562,3314.651586,3592
C,,97.5,1.8,50.83333333,0,26241,3365.560154,3693
C,,97.5,1.8,50.56666667,0,23857,3108.058138,3625
C,,97.5,1.8,50.3,0,19381,3189.427119,3568
C,,97.5,1.8,49.21666667,0,33781,3381.491282,3801
C,,97.5,1.8,48.13333333,0,27628,3328.015636,3608
C,,97.5,1.8,47.05,0,24060,3194.866293,3574
C,,97.5,1.8,45.96666667,0,22233,3074.574192,3588
C,,97.5,1.8,44.88333333,0,28861,3411.113787,3741
C,,97.5,1.8,43.8,0,30594,3251.979996,3586
C,,97.5,1.8,44.33333333,0,29308,3246.429712,3552
C,,97.5,1.8,44.86666667,0,30107,3337.290464,3674
C,,97.5,1.8,45.4,0,26465,3318.099377,3559
C,,97.5,1.8,45.93333333,0,26016,3173.935463,3456
C,,97.5,1.8,46.46666667,1,23101,3221.509026,3637
C,,97.5,1.8,47,1,18828,3101.092734,3480
C,,97.5,1.8,47,0,29383,3260.110778,3568
C,,97.5,1.8,47,0,30040,3239.660885,3590
C,,97.5,1.8,47,0,25513,3147.808882,3655
D,,67.5,1.825,44.7,0,18584,3241.770179,3517
D,,67.5,1.825,44.7,0,19673,3227.16942,3748
D,,67.5,1.825,45.64285714,0,19271,3301.991386,3727
D,,67.5,1.825,46.58571429,1,19837,3235.145435,3753
D,,67.5,1.825,47.52857143,0,19824,3280.423931,3619
D,,67.5,1.825,48.47142857,0,19787,3175.637995,3689
D,,67.5,1.825,49.41428571,0,22053,3213.298553,3577
D,,67.5,1.825,50.35714286,0,22830,3237.290845,3977
D,,67.5,1.825,51.3,0,20543,3134.734898,3898
D,,67.5,1.825,51.21666667,0,25742,3206.116425,3943
D,,67.5,1.825,51.13333333,1,21214,3126.731781,3618
D,,67.5,1.825,51.05,0,24553,3078.822344,3691
D,,67.5,1.825,50.96666667,0,25542,3101.347545,3491
D,,67.5,1.825,50.88333333,0,27396,3166.406738,3623
D,,67.5,1.825,50.8,0,21835,3126.019556,3622
D,,67.5,1.825,48.86666667,1,23681,3134.752502,3593
D,,67.5,1.825,46.93333333,0,26549,3155.019473,3592
D,,67.5,1.825,45,0,21870,3070.74792,3677
D,,67.5,1.825,43.06666667,0,27069,3136.089475,3597
D,,67.5,1.825,41.13333333,1,31428,3116.353856,3483
D,,67.5,1.825,39.2,0,23016,3112.454206,3482
D,,67.5,1.825,41.13333333,0,24008,3131.033239,3546
D,,67.5,1.825,43.06666667,0,26064,3117.53595,3555
D,,67.5,1.825,45,0,20414,3049.960713,3384
D,,67.5,1.825,46.93333333,0,20837,3073.16773,3441
D,,67.5,1.825,48.86666667,0,20358,3065.124767,3614
D,,67.5,1.825,50.8,0,24248,3028.820975,3492
D,,67.5,1.825,50.8,0,28159,3047.320253,3407
D,,67.5,1.825,50.8,0,31432,3038.38709,3514
D,,67.5,1.825,50.8,0,25209,2965.747788,3421
A,36,217.5,-0.21,58.8,0,28548,2844.53678,3460
A,36,217.5,-0.21,58.8,0,25979,2816.311405,3590
A,36,217.5,-0.21,57.65714286,0,29481,2860.90136,3532
A,36,217.5,-0.21,56.51428571,0,27312,2873.017209,3495
A,36,217.5,-0.21,55.37142857,0,27400,2782.288686,3802
A,36,217.5,-0.21,54.22857143,0,25114,2807.892729,3392
A,36,217.5,-0.21,53.08571429,0,34336,2822.135252,3568
A,36,217.5,-0.21,51.94285714,0,32869,2862.286684,3551
A,36,217.5,-0.21,50.8,0,27666,2849.087653,3465
A,36,217.5,-0.21,51.41666667,0,26324,2843.802386,3531
A,36,217.5,-0.21,52.03333333,0,24425,2842.468414,3576
A,36,217.5,-0.21,52.65,0,26816,2806.596659,3551
A,36,217.5,-0.21,53.26666667,0,24644,2837.096738,3506
A,36,217.5,-0.21,53.88333333,0,31343,2939.612481,3638
A,36,217.5,-0.21,54.5,0,28127,2895.464536,3632
A,36,217.5,-0.21,53.85,0,28975,2844.18409,3561
A,36,217.5,-0.21,53.2,0,29017,2955.537857,3765
A,36,217.5,-0.21,52.55,0,30919,2940.954171,3661
A,36,217.5,-0.21,51.9,0,24989,2857.751811,3652
A,36,217.5,-0.21,51.25,1,30154,2974.533561,3574
A,36,217.5,-0.21,50.6,0,27585,2937.9528,3714
A,36,217.5,-0.21,52.18333333,0,33417,2905.619206,3608
A,36,217.5,-0.21,53.76666667,0,22232,2978.310543,3538
A,36,217.5,-0.21,55.35,0,23715,2883.737803,3572
A,36,217.5,-0.21,56.93333333,1,31245,2954.383037,3570
A,36,217.5,-0.21,58.51666667,0,28306,2935.7373,3549
A,36,217.5,-0.21,60.1,0,23761,2891.609149,3512
A,36,217.5,-0.21,60.1,0,27705,2859.277964,3531
A,36,217.5,-0.21,60.1,0,24811,2921.687921,3701
A,36,217.5,-0.21,60.1,0,31651,2857.487125,3426
B,36,155,1.24,59.2,0,34932,3166.913833,3469
B,36,155,1.24,59.2,0,27647,2987.403841,3277
B,36,155,1.24,58.74285714,0,29759,3110.895595,3366
B,36,155,1.24,58.28571429,0,27067,2958.047327,3435
B,36,155,1.24,57.82857143,0,30059,3036.993746,3523
B,36,155,1.24,57.37142857,1,32983,3144.096322,3496
B,36,155,1.24,56.91428571,0,27595,3206.250444,3645
B,36,155,1.24,56.45714286,0,29367,3211.593387,3650
B,36,155,1.24,56,0,31263,3139.759716,3437
B,36,155,1.24,54.75,0,27950,2951.944615,3494
B,36,155,1.24,53.5,0,31339,3122.791665,3417
B,36,155,1.24,52.25,0,29284,3125.20588,3455
B,36,155,1.24,51,0,28416,3140.913887,3441
B,36,155,1.24,49.75,0,29437,3102.181404,3405
B,36,155,1.24,48.5,0,27606,3218.605629,3555
B,36,155,1.24,48.56666667,0,28707,3209.114711,3565
B,36,155,1.24,48.63333333,0,31382,3100.455707,3407
B,36,155,1.24,48.7,0,22917,2951.024305,3424
B,36,155,1.24,48.76666667,0,27435,2985.878075,3433
B,36,155,1.24,48.83333333,1,24718,3109.685776,3468
B,36,155,1.24,48.9,0,25094,3185.339962,3524
B,36,155,1.24,48.36666667,0,26570,2909.278886,3482
B,36,155,1.24,47.83333333,0,26180,3031.757601,3625
B,36,155,1.24,47.3,0,31427,2943.816464,3346
B,36,155,1.24,46.76666667,0,23510,2967.343173,3472
B,36,155,1.24,46.23333333,0,31849,3094.596408,3446
B,36,155,1.24,45.7,0,34595,3071.54638,3460
B,36,155,1.24,45.7,0,29965,2899.189254,3327
B,36,155,1.24,45.7,0,23330,3113.57201,3396
B,36,155,1.24,45.7,0,30312,3143.273819,3469
C,36,90,1.42,46.1,0,25345,3259.133044,3611
C,36,90,1.42,46.1,0,23414,3173.699197,3550
C,36,90,1.42,46.17142857,0,25879,3147.084972,3505
C,36,90,1.42,46.24285714,0,27751,3283.23246,3650
C,36,90,1.42,46.31428571,0,21981,3053.548064,3477
C,36,90,1.42,46.38571429,0,24335,3222.655969,3517
C,36,90,1.42,46.45714286,0,27781,3124.838343,3625
C,36,90,1.42,46.52857143,0,28120,3383.333997,3840
C,36,90,1.42,46.6,1,29712,3328.165018,3750
C,36,90,1.42,47.88333333,0,25954,3067.183132,3816
C,36,90,1.42,49.16666667,0,23246,3115.795664,3503
C,36,90,1.42,50.45,0,22519,3203.211244,3546
C,36,90,1.42,51.73333333,0,22251,3143.493776,3529
C,36,90,1.42,53.01666667,0,25525,3437.19142,3768
C,36,90,1.42,54.3,0,17981,3315.964852,3645
C,36,90,1.42,53.26666667,0,28294,3223.46349,3739
C,36,90,1.42,52.23333333,0,22446,3192.375568,3611
C,36,90,1.42,51.2,0,25800,3448.836047,3783
C,36,90,1.42,50.16666667,1,26458,3347.632285,3700
C,36,90,1.42,49.13333333,0,20475,3172.462515,3577
C,36,90,1.42,48.1,0,30243,3289.995139,3704
C,36,90,1.42,48.13333333,0,26668,3247.740888,3744
C,36,90,1.42,48.16666667,0,24076,3190.884948,3541
C,36,90,1.42,48.2,0,26084,3170.549072,3565
C,36,90,1.42,48.23333333,1,26040,3196.786022,3576
C,36,90,1.42,48.26666667,0,22128,3138.87613,3682
C,36,90,1.42,48.3,0,19720,3178.547059,3538
C,36,90,1.42,48.3,0,26562,3084.064905,3656
C,36,90,1.42,48.3,0,27043,3094.494842,3544
C,36,90,1.42,48.3,0,25484,3226.320829,3723
D,36,45,1.57,44.8,0,20448,3230.366735,3481
D,36,45,1.57,44.8,0,20667,3253.901244,3702
D,36,45,1.57,44.5,0,21159,3282.22364,3655
D,36,45,1.57,44.2,0,22200,3260.510766,3798
D,36,45,1.57,43.9,0,21408,3309.297038,3654
D,36,45,1.57,43.6,1,22278,3254.09359,3567
D,36,45,1.57,43.3,1,27460,3262.586198,3780
D,36,45,1.57,43,0,23788,3354.202791,3997
D,36,45,1.57,42.7,1,24187,3235.367801,3924
D,36,45,1.57,44.11666667,0,25763,3179.495206,3962
D,36,45,1.57,45.53333333,0,23487,3167.848895,3718
D,36,45,1.57,46.95,0,25792,3181.350729,3706
D,36,45,1.57,48.36666667,0,25561,3177.556003,3632
D,36,45,1.57,49.78333333,0,29520,3196.449018,3625
D,36,45,1.57,51.2,0,24484,3246.327969,3609
D,36,45,1.57,49.01666667,0,26581,3186.526993,3604
D,36,45,1.57,46.83333333,0,27227,3207.916517,3655
D,36,45,1.57,44.65,0,22388,3156.647266,3721
D,36,45,1.57,42.46666667,0,26540,3192.979804,3604
D,36,45,1.57,40.28333333,0,32314,3185.173145,3625
D,36,45,1.57,38.1,0,21825,3193.50291,3567
D,36,45,1.57,40.76666667,0,22269,3209.407697,3572
D,36,45,1.57,43.43333333,0,24649,3184.352185,3692
D,36,45,1.57,46.1,0,19760,3135.732895,3499
D,36,45,1.57,48.76666667,0,20468,3134.992916,3546
D,36,45,1.57,51.43333333,0,19651,3173.158313,3803
D,36,45,1.57,54.1,0,24766,3148.682751,3633
D,36,45,1.57,54.1,1,30375,3196.1947,3666
D,36,45,1.57,54.1,0,29606,3205.535196,3631
D,36,45,1.57,54.1,0,24686,3144.847079,3743
A,39,227.5,0.6,52,0,29007,2814.900231,3349
A,39,227.5,0.6,52,1,26431,2843.135031,3394
A,39,227.5,0.6,51.17142857,0,29063,2864.953962,3460
A,39,227.5,0.6,50.34285714,1,39736,2948.582947,3467
A,39,227.5,0.6,49.51428571,1,33363,3025.441327,3465
A,39,227.5,0.6,48.68571429,1,33244,2960.150584,3500
A,39,227.5,0.6,47.85714286,0,35488,2985.535223,3504
A,39,227.5,0.6,47.02857143,0,30491,2910.974419,3454
A,39,227.5,0.6,46.2,1,28489,2964.939029,3541
A,39,227.5,0.6,46.78333333,0,28190,2871.315608,3473
A,39,227.5,0.6,47.36666667,0,29574,2988.301447,3474
A,39,227.5,0.6,47.95,0,30872,3075.578129,3492
A,39,227.5,0.6,48.53333333,0,26700,3028.575955,3453
A,39,227.5,0.6,49.11666667,0,31967,2864.099165,3449
A,39,227.5,0.6,49.7,0,29844,2899.812994,3522
A,39,227.5,0.6,49.35,1,33650,3010.266746,3648
A,39,227.5,0.6,49,0,32690,2831.249495,3472
A,39,227.5,0.6,48.65,0,33961,3034.591355,3514
A,39,227.5,0.6,48.3,1,28861,2786.383805,3487
A,39,227.5,0.6,47.95,0,33231,2887.498089,3483
A,39,227.5,0.6,47.6,0,35343,2944.017825,3541
A,39,227.5,0.6,47.9,0,35937,2881.413418,3503
A,39,227.5,0.6,48.2,1,30285,2943.765527,3487
A,39,227.5,0.6,48.5,1,31073,2987.647057,3487
A,39,227.5,0.6,48.8,0,39137,3025.323837,3569
A,39,227.5,0.6,49.1,1,30073,2973.748046,3542
A,39,227.5,0.6,49.4,1,34955,2965.184065,3455
A,39,227.5,0.6,49.4,1,32862,2994.701875,3537
A,39,227.5,0.6,49.4,0,33325,3040.793968,3474
A,39,227.5,0.6,49.4,0,35629,2928.855174,3375
B,39,150,0.945,54.1,0,33090,2832.304775,3151
B,39,150,0.945,54.1,0,27496,2859.118635,3165
B,39,150,0.945,53.22857143,0,30136,2817.645407,3138
B,39,150,0.945,52.35714286,1,28480,2848.066327,3177
B,39,150,0.945,51.48571429,1,36222,2872.074375,3220
B,39,150,0.945,50.61428571,0,32670,2782.334221,3199
B,39,150,0.945,49.74285714,0,26577,2774.092335,3380
B,39,150,0.945,48.87142857,0,29457,2797.743389,3337
B,39,150,0.945,48,1,37712,2833.507875,3193
B,39,150,0.945,48.15,0,31033,2985.1762,3277
B,39,150,0.945,48.3,0,32203,2889.401174,3268
B,39,150,0.945,48.45,0,29330,2902.146267,3264
B,39,150,0.945,48.6,0,28935,2949.443097,3257
B,39,150,0.945,48.75,1,33140,2935.566777,3259
B,39,150,0.945,48.9,0,28110,2872.104731,3277
B,39,150,0.945,48.63333333,0,28055,2885.983604,3252
B,39,150,0.945,48.36666667,0,32334,3023.06139,3311
B,39,150,0.945,48.1,0,28800,3044.333472,3300
B,39,150,0.945,47.83333333,0,29869,3020.989956,3299
B,39,150,0.945,47.56666667,0,24059,2878.300678,3282
B,39,150,0.945,47.3,0,25495,2929.696019,3328
B,39,150,0.945,47.1,0,31686,3125.100644,3513
B,39,150,0.945,46.9,0,26772,2975.744957,3341
B,39,150,0.945,46.7,0,36158,3047.750899,3375
B,39,150,0.945,46.5,1,31201,3033.952502,3289
B,39,150,0.945,46.3,0,35063,2997.603114,3432
B,39,150,0.945,46.1,0,36720,2992.98159,3308
B,39,150,0.945,46.1,1,37826,3099.543621,3367
B,39,150,0.945,46.1,1,24124,2990.423976,3376
B,39,150,0.945,46.1,0,31169,2981.184607,3299
C,39,92.5,0.94,46.7,0,27260,2943.039765,3330
C,39,92.5,0.94,46.7,0,25404,3000.484176,3343
C,39,92.5,0.94,46.77142857,0,29222,3062.584765,3316
C,39,92.5,0.94,46.84285714,0,28275,2945.044173,3314
C,39,92.5,0.94,46.91428571,0,28596,3050.105329,3326
C,39,92.5,0.94,46.98571429,1,28990,2955.48058,3343
C,39,92.5,0.94,47.05714286,0,30334,3010.520868,3407
C,39,92.5,0.94,47.12857143,0,26788,2887.919591,3371
C,39,92.5,0.94,47.2,0,29215,2930.606538,3449
C,39,92.5,0.94,47.46666667,0,29687,3019.907367,3503
C,39,92.5,0.94,47.73333333,0,27178,2994.521304,3441
C,39,92.5,0.94,48,0,29177,3010.794873,3345
C,39,92.5,0.94,48.26666667,1,28958,3015.74874,3352
C,39,92.5,0.94,48.53333333,0,25244,2861.244613,3229
C,39,92.5,0.94,48.8,0,18276,2867.476964,3302
C,39,92.5,0.94,48.48333333,0,31060,2998.79897,3381
C,39,92.5,0.94,48.16666667,0,27313,2939.780324,3331
C,39,92.5,0.94,47.85,0,26348,2870.62946,3339
C,39,92.5,0.94,47.53333333,0,27360,2877.351718,3358
C,39,92.5,0.94,47.21666667,1,29119,2964.29091,3339
C,39,92.5,0.94,46.9,0,31855,2918.57272,3336
C,39,92.5,0.94,46.83333333,0,28582,2909.808726,3263
C,39,92.5,0.94,46.76666667,0,28528,2937.839807,3220
C,39,92.5,0.94,46.7,0,26076,2923.386792,3209
C,39,92.5,0.94,46.63333333,0,29293,2888.901751,3144
C,39,92.5,0.94,46.56666667,0,24464,2865.181614,3172
C,39,92.5,0.94,46.5,0,20905,2788.082468,3087
C,39,92.5,0.94,46.5,0,28558,2867.629316,3055
C,39,92.5,0.94,46.5,0,28516,2851.024267,3075
C,39,92.5,0.94,46.5,1,26554,2831.318069,3207
D,39,67.5,1.06,44.5,0,19809,2906.041496,3126
D,39,67.5,1.06,44.5,0,20359,2879.119603,3220
D,39,67.5,1.06,44.42857143,1,20944,2886.067466,3227
D,39,67.5,1.06,44.35714286,0,22371,2879.229091,3235
D,39,67.5,1.06,44.28571429,1,23948,2885.093661,3316
D,39,67.5,1.06,44.21428571,0,24823,2882.8729,3290
D,39,67.5,1.06,44.14285714,0,27745,2912.014093,3334
D,39,67.5,1.06,44.07142857,1,28221,2943.874526,3385
D,39,67.5,1.06,44,0,26728,2924.752357,3249
D,39,67.5,1.06,44.91666667,1,26580,2904.326787,3440
D,39,67.5,1.06,45.83333333,0,25951,2907.005819,3241
D,39,67.5,1.06,46.75,0,25612,2875.115922,3277
D,39,67.5,1.06,47.66666667,1,27434,2923.748451,3279
D,39,67.5,1.06,48.58333333,0,30018,2920.240922,3235
D,39,67.5,1.06,49.5,1,24557,2876.494686,3158
D,39,67.5,1.06,47.85,0,26326,2907.202006,3258
D,39,67.5,1.06,46.2,0,26593,2920.676795,3209
D,39,67.5,1.06,44.55,0,21067,2860.053971,3344
D,39,67.5,1.06,42.9,0,25480,2888.724647,3266
D,39,67.5,1.06,41.25,0,31507,2862.738534,3249
D,39,67.5,1.06,39.6,0,23028,2880.194633,3195
D,39,67.5,1.06,41.36666667,0,23683,2903.315416,3231
D,39,67.5,1.06,43.13333333,0,24495,2901.182119,3207
D,39,67.5,1.06,44.9,1,20585,2911.146612,3145
D,39,67.5,1.06,46.66666667,0,20224,2897.097112,3183
D,39,67.5,1.06,48.43333333,0,19566,2927.855259,3308
D,39,67.5,1.06,50.2,1,22433,2877.177061,3194
D,39,67.5,1.06,50.2,0,28263,2907.694441,3313
D,39,67.5,1.06,50.2,1,29525,2920.366842,3153
D,39,67.5,1.06,50.2,0,23618,2875.801634,3288
